growth_driver_l1,growth_driver_l2,growth_driver_l3,growth_driver_l4,growth_driver_l5,metric,Starting week,investment (in pound),execution
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-08-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-08-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-08-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-08-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-09-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-09-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-09-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-10-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-10-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-10-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-10-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-10-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-11-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-11-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-11-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-11-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-12-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-12-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-12-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2022-12-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-01-02,3890.2760000000003,1759495.4000000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-01-09,5757.31,2915367.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-01-16,6648.915000000001,3545530.3000000003
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-01-23,6937.528000000001,3816465.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-01-30,6176.066,3859117.6
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-02-06,6729.203,4598107.8
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-02-13,6469.84,4380664.600000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-02-20,6079.541,3929092.7
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-02-27,6023.42,3777294.3000000003
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-03-06,5873.543,3944348.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-03-13,5953.584000000001,4049640.4
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-03-20,5726.578,3840976.1
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-03-27,4649.255,3162396.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-04-03,5575.362,2352218.7
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-04-10,6293.157000000001,3003786.5
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-04-17,6158.945,2797276.3000000003
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-04-24,6344.182000000001,2796940.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-05-01,11104.405,4732458.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-05-08,11276.368999999999,5432870.3
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-05-15,10417.082,5274426.3
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-05-22,11907.207,5825144.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-05-29,14922.492,7277505.3
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-06-05,13734.552,6836923.600000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-06-12,17211.142,9036493.700000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-06-19,17591.574,9480038.1
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-06-26,16313.401000000002,8487484.200000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-07-03,11355.006,4949170.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-07-10,12258.545000000002,5194257.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-07-17,6092.489,2830399.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-07-24,5980.936000000001,2848344.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-07-31,5534.334000000001,2588011.4
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-08-07,5775.354,2853171.1
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-08-14,5784.219999999999,2623201.1
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-08-21,5790.863,2629697.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-08-28,6365.762,2873830.7
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-09-04,5883.137,2741742.9
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-09-11,6020.585999999999,2738321.3000000003
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-09-18,5997.446,2795057.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-09-25,5808.244000000001,2636505.3000000003
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-10-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-10-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-10-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-10-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-10-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-11-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-11-13,2410.434,1034740.2000000001
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-11-20,5656.742,2602852.2
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-11-27,6967.648999999999,3740070.1
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-12-04,6961.994000000001,3669885.7
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-12-11,3631.0170000000003,1885674.7
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-12-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,amazon_retail,impressions,2023-12-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-01-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-01-10,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-01-17,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-01-24,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-01-31,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-02-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-02-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-02-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-02-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-03-07,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-03-14,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-03-21,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-03-28,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-04-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-04-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-04-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-04-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-05-02,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-05-09,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-05-16,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-05-23,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-05-30,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-06-06,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-06-13,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-06-20,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-06-27,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-07-04,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-07-11,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-07-18,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-07-25,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-08-01,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-08-08,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-08-15,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-08-22,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-08-29,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-09-05,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-09-12,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-09-19,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-09-26,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-10-03,0.0,0.0
ap_consumer_facing,consumer_engagement,paid_media,online_multiformat_ads_transaction,tesco,impressions,2022-10-10,0.0,0.0
